Sample	Engine	FDR	Accepted
MKK18	MYRIMATCH	0.184	3201
MKK18	MYRIMATCH	0.185	3201
MKK18	MYRIMATCH	0.186	3201
MKK18	MYRIMATCH	0.187	3201
MKK18	MYRIMATCH	0.188	3209
MKK18	MYRIMATCH	0.189	3209
MKK18	MYRIMATCH	0.19	3209
MKK18	MYRIMATCH	0.191	3209
MKK18	MYRIMATCH	0.192	3209
MKK18	MYRIMATCH	0.193	3210
MKK18	MYRIMATCH	0.194	3211
MKK18	MYRIMATCH	0.195	3211
MKK18	MYRIMATCH	0.196	3211
MKK18	MYRIMATCH	0.197	3211
MKK18	MYRIMATCH	0.198	3211
MKK18	MYRIMATCH	0.199	3211
MKK18	MYRIMATCH	0.2	3272
MKK18	MYRIMATCH	0.201	3272
MKK18	MYRIMATCH	0.202	3272
MKK18	MYRIMATCH	0.203	3272
MKK18	MYRIMATCH	0.204	3272
MKK18	MYRIMATCH	0.205	3272
MKK18	MYRIMATCH	0.206	3272
MKK18	MYRIMATCH	0.207	3272
MKK18	MYRIMATCH	0.208	3272
MKK18	MYRIMATCH	0.209	3272
MKK18	MYRIMATCH	0.21	3272
MKK18	MYRIMATCH	0.211	3272
MKK18	MYRIMATCH	0.212	3272
MKK18	MYRIMATCH	0.213	3272
MKK18	MYRIMATCH	0.214	3272
MKK18	MYRIMATCH	0.215	3278
MKK18	MYRIMATCH	0.216	3278
MKK18	MYRIMATCH	0.217	3278
MKK18	MYRIMATCH	0.218	3280
MKK18	MYRIMATCH	0.219	3281
MKK18	MYRIMATCH	0.22	3281
MKK18	MYRIMATCH	0.221	3281
MKK18	MYRIMATCH	0.222	3281
MKK18	MYRIMATCH	0.223	3300
MKK18	MYRIMATCH	0.224	3300
MKK18	MYRIMATCH	0.225	3300
MKK18	MYRIMATCH	0.226	3300
MKK18	MYRIMATCH	0.227	3300
MKK18	MYRIMATCH	0.228	3301
MKK18	MYRIMATCH	0.229	3302
MKK18	MYRIMATCH	0.23	3302
MKK18	MYRIMATCH	0.231	3305
MKK18	MYRIMATCH	0.232	3305
MKK18	MYRIMATCH	0.233	3305
MKK18	MYRIMATCH	0.234	3305
MKK18	MYRIMATCH	0.235	3305
MKK18	MYRIMATCH	0.236	3305
MKK18	MYRIMATCH	0.237	3305
MKK18	MYRIMATCH	0.238	3305
MKK18	MYRIMATCH	0.239	3305
MKK18	MYRIMATCH	0.24	3306
MKK18	MYRIMATCH	0.241	3306
MKK18	MYRIMATCH	0.242	3306
MKK18	MYRIMATCH	0.243	3306
MKK18	MYRIMATCH	0.244	3306
MKK18	MYRIMATCH	0.245	3306
MKK18	MYRIMATCH	0.246	3306
MKK18	MYRIMATCH	0.247	3306
MKK18	MYRIMATCH	0.248	3306
MKK18	MYRIMATCH	0.249	3306
MKK18	MYRIMATCH	0.25	3391
MKK18	MYRIMATCH	0.251	3391
MKK18	MYRIMATCH	0.252	3391
MKK18	MYRIMATCH	0.253	3391
MKK18	MYRIMATCH	0.254	3391
MKK18	MYRIMATCH	0.255	3391
MKK18	MYRIMATCH	0.256	3391
MKK18	MYRIMATCH	0.257	3391
MKK18	MYRIMATCH	0.258	3391
MKK18	MYRIMATCH	0.259	3391
MKK18	MYRIMATCH	0.26	3392
MKK18	MYRIMATCH	0.261	3393
MKK18	MYRIMATCH	0.262	3393
MKK18	MYRIMATCH	0.263	3393
MKK18	MYRIMATCH	0.264	3396
MKK18	MYRIMATCH	0.265	3396
MKK18	MYRIMATCH	0.266	3396
MKK18	MYRIMATCH	0.267	3400
MKK18	MYRIMATCH	0.268	3401
MKK18	MYRIMATCH	0.269	3401
MKK18	MYRIMATCH	0.27	3401
MKK18	MYRIMATCH	0.271	3402
