Sample	Engine	FDR	Accepted
MKK18	MSGF	0.83	9442
MKK18	MSGF	0.831	9442
MKK18	MSGF	0.832	9442
MKK18	MSGF	0.833	9442
MKK18	MSGF	0.834	9538
MKK18	MSGF	0.835	9538
MKK18	MSGF	0.836	9538
MKK18	MSGF	0.837	9538
MKK18	MSGF	0.838	9538
MKK18	MSGF	0.839	9538
MKK18	MSGF	0.84	9538
MKK18	MSGF	0.841	9538
MKK18	MSGF	0.842	9538
MKK18	MSGF	0.843	9540
MKK18	MSGF	0.844	9540
MKK18	MSGF	0.845	9540
MKK18	MSGF	0.846	9540
MKK18	MSGF	0.847	9544
MKK18	MSGF	0.848	9544
MKK18	MSGF	0.849	9544
MKK18	MSGF	0.85	9544
MKK18	MSGF	0.851	9544
MKK18	MSGF	0.852	9544
MKK18	MSGF	0.853	9544
MKK18	MSGF	0.854	9544
MKK18	MSGF	0.855	9544
MKK18	MSGF	0.856	9544
MKK18	MSGF	0.857	9544
MKK18	MSGF	0.858	9594
MKK18	MSGF	0.859	9594
MKK18	MSGF	0.86	9594
MKK18	MSGF	0.861	9594
MKK18	MSGF	0.862	9594
MKK18	MSGF	0.863	9594
MKK18	MSGF	0.864	9596
MKK18	MSGF	0.865	9596
MKK18	MSGF	0.866	9596
MKK18	MSGF	0.867	9596
MKK18	MSGF	0.868	9596
MKK18	MSGF	0.869	9596
MKK18	MSGF	0.87	9596
MKK18	MSGF	0.871	9596
MKK18	MSGF	0.872	9596
MKK18	MSGF	0.873	9596
MKK18	MSGF	0.874	9596
MKK18	MSGF	0.875	9632
MKK18	MSGF	0.876	9632
MKK18	MSGF	0.877	9632
MKK18	MSGF	0.878	9632
MKK18	MSGF	0.879	9632
MKK18	MSGF	0.88	9634
MKK18	MSGF	0.881	9634
MKK18	MSGF	0.882	9634
MKK18	MSGF	0.883	9635
MKK18	MSGF	0.884	9635
MKK18	MSGF	0.885	9635
MKK18	MSGF	0.886	9635
MKK18	MSGF	0.887	9635
MKK18	MSGF	0.888	9635
MKK18	MSGF	0.889	9647
MKK18	MSGF	0.89	9647
MKK18	MSGF	0.891	9647
MKK18	MSGF	0.892	9647
MKK18	MSGF	0.893	9647
MKK18	MSGF	0.894	9647
MKK18	MSGF	0.895	9648
MKK18	MSGF	0.896	9648
MKK18	MSGF	0.897	9649
MKK18	MSGF	0.898	9649
MKK18	MSGF	0.899	9649
MKK18	MSGF	0.9	9659
MKK18	MSGF	0.901	9659
MKK18	MSGF	0.902	9659
MKK18	MSGF	0.903	9659
MKK18	MSGF	0.904	9659
MKK18	MSGF	0.905	9659
MKK18	MSGF	0.906	9659
MKK18	MSGF	0.907	9661
MKK18	MSGF	0.908	9661
MKK18	MSGF	0.909	9661
MKK18	MSGF	0.91	9667
MKK18	MSGF	0.911	9667
MKK18	MSGF	0.912	9667
MKK18	MSGF	0.913	9667
MKK18	MSGF	0.914	9667
MKK18	MSGF	0.915	9667
MKK18	MSGF	0.916	9667
MKK18	MSGF	0.917	9673
MKK18	MSGF	0.918	9673
MKK18	MSGF	0.919	9673
MKK18	MSGF	0.92	9673
MKK18	MSGF	0.921	9673
MKK18	MSGF	0.922	9673
MKK18	MSGF	0.923	9673
MKK18	MSGF	0.924	9679
MKK18	MSGF	0.925	9679
MKK18	MSGF	0.926	9679
MKK18	MSGF	0.927	9679
MKK18	MSGF	0.928	9679
MKK18	MSGF	0.929	9681
MKK18	MSGF	0.93	9681
MKK18	MSGF	0.931	9681
MKK18	MSGF	0.932	9681
MKK18	MSGF	0.933	9681
MKK18	MSGF	0.934	9682
MKK18	MSGF	0.935	9682
MKK18	MSGF	0.936	9682
MKK18	MSGF	0.937	9684
MKK18	MSGF	0.938	9685
MKK18	MSGF	0.939	9685
MKK18	MSGF	0.94	9685
MKK18	MSGF	0.941	9685
MKK18	MSGF	0.942	9685
MKK18	MSGF	0.943	9685
MKK18	MSGF	0.944	9685
MKK18	MSGF	0.945	9686
MKK18	MSGF	0.946	9686
MKK18	MSGF	0.947	9686
MKK18	MSGF	0.948	9687
MKK18	MSGF	0.949	9687
MKK18	MSGF	0.95	9688
MKK18	MSGF	0.951	9688
MKK18	MSGF	0.952	9688
MKK18	MSGF	0.953	9691
MKK18	MSGF	0.954	9691
MKK18	MSGF	0.955	9692
MKK18	MSGF	0.956	9692
MKK18	MSGF	0.957	9692
MKK18	MSGF	0.958	9692
MKK18	MSGF	0.959	9692
MKK18	MSGF	0.96	9692
MKK18	MSGF	0.961	9692
MKK18	MSGF	0.962	9693
MKK18	MSGF	0.963	9694
MKK18	MSGF	0.964	9694
MKK18	MSGF	0.965	9694
MKK18	MSGF	0.966	9695
MKK18	MSGF	0.967	9695
MKK18	MSGF	0.968	9696
MKK18	MSGF	0.969	9696
MKK18	MSGF	0.97	9696
MKK18	MSGF	0.971	9696
MKK18	MSGF	0.972	9696
MKK18	MSGF	0.973	9696
MKK18	MSGF	0.974	9696
MKK18	MSGF	0.975	9696
MKK18	MSGF	0.976	9696
MKK18	MSGF	0.977	9697
MKK18	MSGF	0.978	9697
MKK18	MSGF	0.979	9697
MKK18	MSGF	0.98	9697
MKK18	MSGF	0.981	9702
MKK18	MSGF	0.982	9702
MKK18	MSGF	0.983	9702
MKK18	MSGF	0.984	9702
MKK18	MSGF	0.985	9702
MKK18	MSGF	0.986	9702
MKK18	MSGF	0.987	9702
MKK18	MSGF	0.988	9702
MKK18	MSGF	0.989	9702
MKK18	MSGF	0.99	9702
MKK18	MSGF	0.991	9702
MKK18	MSGF	0.992	9702
MKK18	MSGF	0.993	9702
MKK18	MSGF	0.994	9702
MKK18	MSGF	0.995	9702
MKK18	MSGF	0.996	9702
MKK18	MSGF	0.997	9702
MKK18	MSGF	0.998	9702
MKK18	MSGF	0.999	9702
MKK18	MSGF	1	13622
MKK18	XTANDEM	0	991
MKK18	XTANDEM	0.001	991
MKK18	XTANDEM	0.002	991
MKK18	XTANDEM	0.003	991
MKK18	XTANDEM	0.004	991
MKK18	XTANDEM	0.005	991
MKK18	XTANDEM	0.006	992
MKK18	XTANDEM	0.007	992
MKK18	XTANDEM	0.008	992
MKK18	XTANDEM	0.009	992
MKK18	XTANDEM	0.01	992
MKK18	XTANDEM	0.011	992
MKK18	XTANDEM	0.012	992
MKK18	XTANDEM	0.013	992
MKK18	XTANDEM	0.014	992
MKK18	XTANDEM	0.015	992
MKK18	XTANDEM	0.016	992
MKK18	XTANDEM	0.017	992
MKK18	XTANDEM	0.018	992
MKK18	XTANDEM	0.019	992
MKK18	XTANDEM	0.02	993
MKK18	XTANDEM	0.021	993
MKK18	XTANDEM	0.022	993
MKK18	XTANDEM	0.023	994
MKK18	XTANDEM	0.024	994
MKK18	XTANDEM	0.025	994
MKK18	XTANDEM	0.026	994
MKK18	XTANDEM	0.027	994
MKK18	XTANDEM	0.028	994
MKK18	XTANDEM	0.029	994
MKK18	XTANDEM	0.03	994
MKK18	XTANDEM	0.031	994
MKK18	XTANDEM	0.032	994
MKK18	XTANDEM	0.033	996
MKK18	XTANDEM	0.034	998
MKK18	XTANDEM	0.035	999
MKK18	XTANDEM	0.036	999
MKK18	XTANDEM	0.037	999
MKK18	XTANDEM	0.038	999
MKK18	XTANDEM	0.039	999
MKK18	XTANDEM	0.04	999
MKK18	XTANDEM	0.041	999
MKK18	XTANDEM	0.042	999
MKK18	XTANDEM	0.043	999
MKK18	XTANDEM	0.044	999
MKK18	XTANDEM	0.045	999
MKK18	XTANDEM	0.046	999
MKK18	XTANDEM	0.047	999
MKK18	XTANDEM	0.048	1000
MKK18	XTANDEM	0.049	1000
MKK18	XTANDEM	0.05	1000
MKK18	XTANDEM	0.051	1000
MKK18	XTANDEM	0.052	1000
MKK18	XTANDEM	0.053	1000
MKK18	XTANDEM	0.054	1000
MKK18	XTANDEM	0.055	1000
MKK18	XTANDEM	0.056	1001
MKK18	XTANDEM	0.057	1001
MKK18	XTANDEM	0.058	1001
MKK18	XTANDEM	0.059	1001
MKK18	XTANDEM	0.06	1001
MKK18	XTANDEM	0.061	1001
MKK18	XTANDEM	0.062	1001
MKK18	XTANDEM	0.063	1001
MKK18	XTANDEM	0.064	1001
MKK18	XTANDEM	0.065	1001
MKK18	XTANDEM	0.066	1001
MKK18	XTANDEM	0.067	1001
MKK18	XTANDEM	0.068	1001
MKK18	XTANDEM	0.069	1001
MKK18	XTANDEM	0.07	1001
MKK18	XTANDEM	0.071	1001
MKK18	XTANDEM	0.072	1001
MKK18	XTANDEM	0.073	1001
MKK18	XTANDEM	0.074	1001
MKK18	XTANDEM	0.075	1001
MKK18	XTANDEM	0.076	1001
MKK18	XTANDEM	0.077	1001
MKK18	XTANDEM	0.078	1001
MKK18	XTANDEM	0.079	1001
MKK18	XTANDEM	0.08	1001
MKK18	XTANDEM	0.081	1001
MKK18	XTANDEM	0.082	1001
MKK18	XTANDEM	0.083	1001
MKK18	XTANDEM	0.084	1001
MKK18	XTANDEM	0.085	1001
MKK18	XTANDEM	0.086	1001
MKK18	XTANDEM	0.087	1001
MKK18	XTANDEM	0.088	1001
MKK18	XTANDEM	0.089	1001
MKK18	XTANDEM	0.09	1001
MKK18	XTANDEM	0.091	1001
MKK18	XTANDEM	0.092	1001
MKK18	XTANDEM	0.093	1001
MKK18	XTANDEM	0.094	1001
MKK18	XTANDEM	0.095	1001
MKK18	XTANDEM	0.096	1001
MKK18	XTANDEM	0.097	1001
MKK18	XTANDEM	0.098	1001
MKK18	XTANDEM	0.099	1001
MKK18	XTANDEM	0.1	1001
MKK18	XTANDEM	0.101	1001
MKK18	XTANDEM	0.102	1001
MKK18	XTANDEM	0.103	1001
MKK18	XTANDEM	0.104	1001
MKK18	XTANDEM	0.105	1001
MKK18	XTANDEM	0.106	1001
MKK18	XTANDEM	0.107	1001
MKK18	XTANDEM	0.108	1001
MKK18	XTANDEM	0.109	1001
MKK18	XTANDEM	0.11	1001
MKK18	XTANDEM	0.111	1001
MKK18	XTANDEM	0.112	1001
MKK18	XTANDEM	0.113	1001
MKK18	XTANDEM	0.114	1001
MKK18	XTANDEM	0.115	1001
MKK18	XTANDEM	0.116	1001
MKK18	XTANDEM	0.117	1001
MKK18	XTANDEM	0.118	1001
MKK18	XTANDEM	0.119	1001
MKK18	XTANDEM	0.12	1001
MKK18	XTANDEM	0.121	1001
MKK18	XTANDEM	0.122	1001
MKK18	XTANDEM	0.123	1001
MKK18	XTANDEM	0.124	1001
MKK18	XTANDEM	0.125	1002
MKK18	XTANDEM	0.126	1002
MKK18	XTANDEM	0.127	1002
MKK18	XTANDEM	0.128	1002
MKK18	XTANDEM	0.129	1002
MKK18	XTANDEM	0.13	1002
MKK18	XTANDEM	0.131	1002
MKK18	XTANDEM	0.132	1002
MKK18	XTANDEM	0.133	1002
MKK18	XTANDEM	0.134	1002
MKK18	XTANDEM	0.135	1002
MKK18	XTANDEM	0.136	1002
MKK18	XTANDEM	0.137	1002
MKK18	XTANDEM	0.138	1002
MKK18	XTANDEM	0.139	1002
MKK18	XTANDEM	0.14	1002
MKK18	XTANDEM	0.141	1002
MKK18	XTANDEM	0.142	1002
MKK18	XTANDEM	0.143	1002
MKK18	XTANDEM	0.144	1002
MKK18	XTANDEM	0.145	1002
MKK18	XTANDEM	0.146	1002
MKK18	XTANDEM	0.147	1002
MKK18	XTANDEM	0.148	1002
MKK18	XTANDEM	0.149	1002
MKK18	XTANDEM	0.15	1002
MKK18	XTANDEM	0.151	1002
MKK18	XTANDEM	0.152	1002
MKK18	XTANDEM	0.153	1002
MKK18	XTANDEM	0.154	1002
MKK18	XTANDEM	0.155	1002
MKK18	XTANDEM	0.156	1002
MKK18	XTANDEM	0.157	1002
MKK18	XTANDEM	0.158	1002
MKK18	XTANDEM	0.159	1002
MKK18	XTANDEM	0.16	1002
MKK18	XTANDEM	0.161	1002
MKK18	XTANDEM	0.162	1002
MKK18	XTANDEM	0.163	1002
MKK18	XTANDEM	0.164	1002
MKK18	XTANDEM	0.165	1002
MKK18	XTANDEM	0.166	1002
MKK18	XTANDEM	0.167	1003
MKK18	XTANDEM	0.168	1003
MKK18	XTANDEM	0.169	1003
MKK18	XTANDEM	0.17	1003
MKK18	XTANDEM	0.171	1003
MKK18	XTANDEM	0.172	1003
MKK18	XTANDEM	0.173	1003
MKK18	XTANDEM	0.174	1003
MKK18	XTANDEM	0.175	1003
MKK18	XTANDEM	0.176	1003
MKK18	XTANDEM	0.177	1003
MKK18	XTANDEM	0.178	1003
MKK18	XTANDEM	0.179	1003
MKK18	XTANDEM	0.18	1003
MKK18	XTANDEM	0.181	1003
MKK18	XTANDEM	0.182	1003
MKK18	XTANDEM	0.183	1003
MKK18	XTANDEM	0.184	1003
MKK18	XTANDEM	0.185	1003
MKK18	XTANDEM	0.186	1003
MKK18	XTANDEM	0.187	1003
MKK18	XTANDEM	0.188	1003
MKK18	XTANDEM	0.189	1003
MKK18	XTANDEM	0.19	1003
MKK18	XTANDEM	0.191	1003
MKK18	XTANDEM	0.192	1003
MKK18	XTANDEM	0.193	1003
MKK18	XTANDEM	0.194	1003
MKK18	XTANDEM	0.195	1003
MKK18	XTANDEM	0.196	1003
MKK18	XTANDEM	0.197	1003
MKK18	XTANDEM	0.198	1003
MKK18	XTANDEM	0.199	1003
MKK18	XTANDEM	0.2	1003
MKK18	XTANDEM	0.201	1003
MKK18	XTANDEM	0.202	1003
MKK18	XTANDEM	0.203	1003
MKK18	XTANDEM	0.204	1003
MKK18	XTANDEM	0.205	1003
MKK18	XTANDEM	0.206	1003
MKK18	XTANDEM	0.207	1003
MKK18	XTANDEM	0.208	1003
MKK18	XTANDEM	0.209	1003
MKK18	XTANDEM	0.21	1003
MKK18	XTANDEM	0.211	1003
MKK18	XTANDEM	0.212	1003
MKK18	XTANDEM	0.213	1003
MKK18	XTANDEM	0.214	1003
MKK18	XTANDEM	0.215	1003
MKK18	XTANDEM	0.216	1003
MKK18	XTANDEM	0.217	1003
MKK18	XTANDEM	0.218	1003
MKK18	XTANDEM	0.219	1003
MKK18	XTANDEM	0.22	1003
MKK18	XTANDEM	0.221	1003
MKK18	XTANDEM	0.222	1003
MKK18	XTANDEM	0.223	1003
MKK18	XTANDEM	0.224	1003
MKK18	XTANDEM	0.225	1003
MKK18	XTANDEM	0.226	1003
MKK18	XTANDEM	0.227	1003
MKK18	XTANDEM	0.228	1003
MKK18	XTANDEM	0.229	1003
MKK18	XTANDEM	0.23	1003
MKK18	XTANDEM	0.231	1003
MKK18	XTANDEM	0.232	1003
MKK18	XTANDEM	0.233	1003
MKK18	XTANDEM	0.234	1003
MKK18	XTANDEM	0.235	1003
MKK18	XTANDEM	0.236	1003
MKK18	XTANDEM	0.237	1003
MKK18	XTANDEM	0.238	1003
MKK18	XTANDEM	0.239	1003
MKK18	XTANDEM	0.24	1003
MKK18	XTANDEM	0.241	1003
MKK18	XTANDEM	0.242	1003
MKK18	XTANDEM	0.243	1003
MKK18	XTANDEM	0.244	1003
MKK18	XTANDEM	0.245	1003
MKK18	XTANDEM	0.246	1003
MKK18	XTANDEM	0.247	1003
MKK18	XTANDEM	0.248	1003
MKK18	XTANDEM	0.249	1003
MKK18	XTANDEM	0.25	1006
MKK18	XTANDEM	0.251	1006
MKK18	XTANDEM	0.252	1006
MKK18	XTANDEM	0.253	1006
MKK18	XTANDEM	0.254	1006
MKK18	XTANDEM	0.255	1006
MKK18	XTANDEM	0.256	1006
MKK18	XTANDEM	0.257	1006
MKK18	XTANDEM	0.258	1006
MKK18	XTANDEM	0.259	1006
MKK18	XTANDEM	0.26	1006
MKK18	XTANDEM	0.261	1006
MKK18	XTANDEM	0.262	1006
MKK18	XTANDEM	0.263	1006
MKK18	XTANDEM	0.264	1006
MKK18	XTANDEM	0.265	1006
MKK18	XTANDEM	0.266	1006
MKK18	XTANDEM	0.267	1006
MKK18	XTANDEM	0.268	1006
MKK18	XTANDEM	0.269	1006
MKK18	XTANDEM	0.27	1006
MKK18	XTANDEM	0.271	1006
MKK18	XTANDEM	0.272	1006
MKK18	XTANDEM	0.273	1006
MKK18	XTANDEM	0.274	1006
MKK18	XTANDEM	0.275	1006
MKK18	XTANDEM	0.276	1006
MKK18	XTANDEM	0.277	1006
MKK18	XTANDEM	0.278	1006
MKK18	XTANDEM	0.279	1006
MKK18	XTANDEM	0.28	1006
MKK18	XTANDEM	0.281	1006
MKK18	XTANDEM	0.282	1006
MKK18	XTANDEM	0.283	1006
MKK18	XTANDEM	0.284	1006
MKK18	XTANDEM	0.285	1006
MKK18	XTANDEM	0.286	1006
MKK18	XTANDEM	0.287	1006
MKK18	XTANDEM	0.288	1006
MKK18	XTANDEM	0.289	1006
MKK18	XTANDEM	0.29	1006
MKK18	XTANDEM	0.291	1006
MKK18	XTANDEM	0.292	1006
MKK18	XTANDEM	0.293	1006
MKK18	XTANDEM	0.294	1006
MKK18	XTANDEM	0.295	1006
MKK18	XTANDEM	0.296	1006
MKK18	XTANDEM	0.297	1006
MKK18	XTANDEM	0.298	1006
MKK18	XTANDEM	0.299	1006
MKK18	XTANDEM	0.3	1006
MKK18	XTANDEM	0.301	1006
MKK18	XTANDEM	0.302	1006
MKK18	XTANDEM	0.303	1006
MKK18	XTANDEM	0.304	1006
MKK18	XTANDEM	0.305	1006
MKK18	XTANDEM	0.306	1006
MKK18	XTANDEM	0.307	1006
MKK18	XTANDEM	0.308	1006
MKK18	XTANDEM	0.309	1006
MKK18	XTANDEM	0.31	1006
MKK18	XTANDEM	0.311	1006
MKK18	XTANDEM	0.312	1006
MKK18	XTANDEM	0.313	1006
MKK18	XTANDEM	0.314	1006
MKK18	XTANDEM	0.315	1006
MKK18	XTANDEM	0.316	1006
MKK18	XTANDEM	0.317	1006
MKK18	XTANDEM	0.318	1006
MKK18	XTANDEM	0.319	1006
MKK18	XTANDEM	0.32	1006
MKK18	XTANDEM	0.321	1006
MKK18	XTANDEM	0.322	1006
MKK18	XTANDEM	0.323	1006
MKK18	XTANDEM	0.324	1006
MKK18	XTANDEM	0.325	1006
MKK18	XTANDEM	0.326	1006
MKK18	XTANDEM	0.327	1006
MKK18	XTANDEM	0.328	1006
MKK18	XTANDEM	0.329	1006
MKK18	XTANDEM	0.33	1006
MKK18	XTANDEM	0.331	1006
MKK18	XTANDEM	0.332	1006
MKK18	XTANDEM	0.333	1006
MKK18	XTANDEM	0.334	1012
MKK18	XTANDEM	0.335	1012
MKK18	XTANDEM	0.336	1012
MKK18	XTANDEM	0.337	1012
MKK18	XTANDEM	0.338	1012
MKK18	XTANDEM	0.339	1012
MKK18	XTANDEM	0.34	1012
MKK18	XTANDEM	0.341	1012
MKK18	XTANDEM	0.342	1012
MKK18	XTANDEM	0.343	1012
MKK18	XTANDEM	0.344	1012
MKK18	XTANDEM	0.345	1012
MKK18	XTANDEM	0.346	1012
MKK18	XTANDEM	0.347	1012
MKK18	XTANDEM	0.348	1012
MKK18	XTANDEM	0.349	1012
MKK18	XTANDEM	0.35	1012
MKK18	XTANDEM	0.351	1012
MKK18	XTANDEM	0.352	1012
MKK18	XTANDEM	0.353	1012
MKK18	XTANDEM	0.354	1012
MKK18	XTANDEM	0.355	1012
MKK18	XTANDEM	0.356	1012
MKK18	XTANDEM	0.357	1012
MKK18	XTANDEM	0.358	1012
MKK18	XTANDEM	0.359	1012
MKK18	XTANDEM	0.36	1012
MKK18	XTANDEM	0.361	1012
MKK18	XTANDEM	0.362	1012
MKK18	XTANDEM	0.363	1012
MKK18	XTANDEM	0.364	1012
MKK18	XTANDEM	0.365	1012
MKK18	XTANDEM	0.366	1012
MKK18	XTANDEM	0.367	1012
MKK18	XTANDEM	0.368	1012
MKK18	XTANDEM	0.369	1012
MKK18	XTANDEM	0.37	1012
MKK18	XTANDEM	0.371	1012
MKK18	XTANDEM	0.372	1012
MKK18	XTANDEM	0.373	1012
MKK18	XTANDEM	0.374	1012
MKK18	XTANDEM	0.375	1012
MKK18	XTANDEM	0.376	1012
MKK18	XTANDEM	0.377	1012
MKK18	XTANDEM	0.378	1012
MKK18	XTANDEM	0.379	1012
MKK18	XTANDEM	0.38	1012
MKK18	XTANDEM	0.381	1012
MKK18	XTANDEM	0.382	1012
MKK18	XTANDEM	0.383	1012
MKK18	XTANDEM	0.384	1012
MKK18	XTANDEM	0.385	1012
MKK18	XTANDEM	0.386	1012
MKK18	XTANDEM	0.387	1012
MKK18	XTANDEM	0.388	1012
MKK18	XTANDEM	0.389	1012
MKK18	XTANDEM	0.39	1012
MKK18	XTANDEM	0.391	1012
MKK18	XTANDEM	0.392	1012
MKK18	XTANDEM	0.393	1012
MKK18	XTANDEM	0.394	1012
MKK18	XTANDEM	0.395	1012
MKK18	XTANDEM	0.396	1012
MKK18	XTANDEM	0.397	1012
MKK18	XTANDEM	0.398	1012
MKK18	XTANDEM	0.399	1012
MKK18	XTANDEM	0.4	1013
MKK18	XTANDEM	0.401	1013
MKK18	XTANDEM	0.402	1013
MKK18	XTANDEM	0.403	1013
MKK18	XTANDEM	0.404	1013
MKK18	XTANDEM	0.405	1013
MKK18	XTANDEM	0.406	1013
MKK18	XTANDEM	0.407	1013
MKK18	XTANDEM	0.408	1013
MKK18	XTANDEM	0.409	1013
MKK18	XTANDEM	0.41	1013
MKK18	XTANDEM	0.411	1013
MKK18	XTANDEM	0.412	1013
MKK18	XTANDEM	0.413	1013
MKK18	XTANDEM	0.414	1013
MKK18	XTANDEM	0.415	1013
MKK18	XTANDEM	0.416	1013
MKK18	XTANDEM	0.417	1013
MKK18	XTANDEM	0.418	1013
MKK18	XTANDEM	0.419	1013
MKK18	XTANDEM	0.42	1013
MKK18	XTANDEM	0.421	1013
MKK18	XTANDEM	0.422	1013
MKK18	XTANDEM	0.423	1013
MKK18	XTANDEM	0.424	1013
MKK18	XTANDEM	0.425	1013
MKK18	XTANDEM	0.426	1013
MKK18	XTANDEM	0.427	1013
MKK18	XTANDEM	0.428	1013
MKK18	XTANDEM	0.429	1013
MKK18	XTANDEM	0.43	1013
MKK18	XTANDEM	0.431	1013
MKK18	XTANDEM	0.432	1013
MKK18	XTANDEM	0.433	1013
MKK18	XTANDEM	0.434	1013
MKK18	XTANDEM	0.435	1013
MKK18	XTANDEM	0.436	1013
MKK18	XTANDEM	0.437	1013
MKK18	XTANDEM	0.438	1013
MKK18	XTANDEM	0.439	1013
MKK18	XTANDEM	0.44	1013
MKK18	XTANDEM	0.441	1013
MKK18	XTANDEM	0.442	1013
MKK18	XTANDEM	0.443	1013
MKK18	XTANDEM	0.444	1013
MKK18	XTANDEM	0.445	1013
MKK18	XTANDEM	0.446	1013
MKK18	XTANDEM	0.447	1013
MKK18	XTANDEM	0.448	1013
MKK18	XTANDEM	0.449	1013
MKK18	XTANDEM	0.45	1013
MKK18	XTANDEM	0.451	1013
MKK18	XTANDEM	0.452	1013
MKK18	XTANDEM	0.453	1013
MKK18	XTANDEM	0.454	1013
MKK18	XTANDEM	0.455	1013
MKK18	XTANDEM	0.456	1013
MKK18	XTANDEM	0.457	1013
MKK18	XTANDEM	0.458	1013
MKK18	XTANDEM	0.459	1013
MKK18	XTANDEM	0.46	1013
MKK18	XTANDEM	0.461	1013
MKK18	XTANDEM	0.462	1013
MKK18	XTANDEM	0.463	1013
MKK18	XTANDEM	0.464	1013
MKK18	XTANDEM	0.465	1013
MKK18	XTANDEM	0.466	1013
MKK18	XTANDEM	0.467	1013
MKK18	XTANDEM	0.468	1013
MKK18	XTANDEM	0.469	1013
MKK18	XTANDEM	0.47	1013
MKK18	XTANDEM	0.471	1013
MKK18	XTANDEM	0.472	1013
MKK18	XTANDEM	0.473	1013
MKK18	XTANDEM	0.474	1013
MKK18	XTANDEM	0.475	1013
MKK18	XTANDEM	0.476	1013
MKK18	XTANDEM	0.477	1013
MKK18	XTANDEM	0.478	1013
MKK18	XTANDEM	0.479	1013
MKK18	XTANDEM	0.48	1013
MKK18	XTANDEM	0.481	1013
MKK18	XTANDEM	0.482	1013
MKK18	XTANDEM	0.483	1013
MKK18	XTANDEM	0.484	1013
MKK18	XTANDEM	0.485	1013
MKK18	XTANDEM	0.486	1013
MKK18	XTANDEM	0.487	1013
MKK18	XTANDEM	0.488	1013
MKK18	XTANDEM	0.489	1013
MKK18	XTANDEM	0.49	1013
MKK18	XTANDEM	0.491	1013
MKK18	XTANDEM	0.492	1013
MKK18	XTANDEM	0.493	1013
MKK18	XTANDEM	0.494	1013
MKK18	XTANDEM	0.495	1013
MKK18	XTANDEM	0.496	1013
MKK18	XTANDEM	0.497	1013
MKK18	XTANDEM	0.498	1013
MKK18	XTANDEM	0.499	1013
MKK18	XTANDEM	0.5	1061
MKK18	XTANDEM	0.501	1061
MKK18	XTANDEM	0.502	1061
MKK18	XTANDEM	0.503	1061
MKK18	XTANDEM	0.504	1061
MKK18	XTANDEM	0.505	1061
MKK18	XTANDEM	0.506	1061
MKK18	XTANDEM	0.507	1061
MKK18	XTANDEM	0.508	1061
MKK18	XTANDEM	0.509	1061
MKK18	XTANDEM	0.51	1061
MKK18	XTANDEM	0.511	1061
MKK18	XTANDEM	0.512	1061
MKK18	XTANDEM	0.513	1061
MKK18	XTANDEM	0.514	1061
MKK18	XTANDEM	0.515	1061
MKK18	XTANDEM	0.516	1061
MKK18	XTANDEM	0.517	1061
MKK18	XTANDEM	0.518	1061
MKK18	XTANDEM	0.519	1061
MKK18	XTANDEM	0.52	1061
MKK18	XTANDEM	0.521	1061
MKK18	XTANDEM	0.522	1061
MKK18	XTANDEM	0.523	1061
MKK18	XTANDEM	0.524	1061
MKK18	XTANDEM	0.525	1061
MKK18	XTANDEM	0.526	1061
MKK18	XTANDEM	0.527	1061
MKK18	XTANDEM	0.528	1061
MKK18	XTANDEM	0.529	1061
MKK18	XTANDEM	0.53	1061
MKK18	XTANDEM	0.531	1061
MKK18	XTANDEM	0.532	1061
MKK18	XTANDEM	0.533	1061
MKK18	XTANDEM	0.534	1061
MKK18	XTANDEM	0.535	1061
MKK18	XTANDEM	0.536	1061
MKK18	XTANDEM	0.537	1061
MKK18	XTANDEM	0.538	1061
MKK18	XTANDEM	0.539	1061
MKK18	XTANDEM	0.54	1061
MKK18	XTANDEM	0.541	1061
MKK18	XTANDEM	0.542	1061
MKK18	XTANDEM	0.543	1061
MKK18	XTANDEM	0.544	1061
MKK18	XTANDEM	0.545	1061
MKK18	XTANDEM	0.546	1061
MKK18	XTANDEM	0.547	1061
MKK18	XTANDEM	0.548	1061
MKK18	XTANDEM	0.549	1061
MKK18	XTANDEM	0.55	1061
MKK18	XTANDEM	0.551	1061
MKK18	XTANDEM	0.552	1061
MKK18	XTANDEM	0.553	1061
MKK18	XTANDEM	0.554	1061
MKK18	XTANDEM	0.555	1061
MKK18	XTANDEM	0.556	1061
MKK18	XTANDEM	0.557	1061
MKK18	XTANDEM	0.558	1061
MKK18	XTANDEM	0.559	1061
MKK18	XTANDEM	0.56	1061
MKK18	XTANDEM	0.561	1061
MKK18	XTANDEM	0.562	1061
MKK18	XTANDEM	0.563	1061
MKK18	XTANDEM	0.564	1061
MKK18	XTANDEM	0.565	1061
MKK18	XTANDEM	0.566	1061
MKK18	XTANDEM	0.567	1061
MKK18	XTANDEM	0.568	1061
MKK18	XTANDEM	0.569	1061
MKK18	XTANDEM	0.57	1061
MKK18	XTANDEM	0.571	1061
MKK18	XTANDEM	0.572	1061
MKK18	XTANDEM	0.573	1061
MKK18	XTANDEM	0.574	1061
MKK18	XTANDEM	0.575	1061
MKK18	XTANDEM	0.576	1061
MKK18	XTANDEM	0.577	1061
MKK18	XTANDEM	0.578	1061
MKK18	XTANDEM	0.579	1061
MKK18	XTANDEM	0.58	1061
MKK18	XTANDEM	0.581	1061
MKK18	XTANDEM	0.582	1061
MKK18	XTANDEM	0.583	1061
MKK18	XTANDEM	0.584	1061
